,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address
891,51492281,2007-01-01 07:56:00,1931 N SEMINARY,fb4ff6382d93b56b85a0215c176121249ef57d9e61458d2eb18be58a04fa3616,IL,PAS,605322056,0964090E,RESIDENTIAL PERMIT PARKING,18,CPD,CHEV,50,100,0.0,50.0,Paid,2007-01-19 00:00:00,VIOL,,5013763680,12641,"1900 n seminary, chicago, il"
892,51602933,2007-01-01 07:57:00,5115 S KIMBARK,a425d9be76c1a65ed8496d79bcf5ce02ed1b1c8f05dd8efb3e58cf54387147ae,IL,PAS,606153909,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,21,CPD,MITS,50,100,0.0,50.0,Paid,2007-02-02 00:00:00,VIOL,,5079895920,9963,"5100 s kimbark, chicago, il"
893,51534982,2007-01-01 07:57:00,3616 N CALIFORNIA,677fc02a9bd57920f18d5b234d7ad56a891f4cc52879ba69a9a3c2d169ea4085,IL,TMP,60640,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,TOYT,50,100,0.0,100.0,Paid,2007-09-20 00:00:00,FINL,,5081334670,5103,"3600 n california, chicago, il"
894,51492282,2007-01-01 07:57:00,1929 N SEMINARY,6cf2ab7645e7187f144f24db111473b0b01ce4545cc4927e7027586e84e13207,IL,PAS,600181304,0964090E,RESIDENTIAL PERMIT PARKING,18,CPD,VOLK,50,100,0.0,50.0,Paid,2007-02-13 00:00:00,DETR,Liable,5079977720,12641,"1900 n seminary, chicago, il"
895,51492283,2007-01-01 07:58:00,1927 N SEMINARY,7ccd017ab670f398f9a22e4f91c764db09ad64cfff5639b08a780ec8259b6bd6,IL,PAS,604785110,0964090E,RESIDENTIAL PERMIT PARKING,18,CPD,CHRY,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,FINL,,5079977730,12641,"1900 n seminary, chicago, il"
896,51304860,2007-01-01 07:58:00,3725 W SHAKESPEARE,72201cfdc7578a92e7cb3cd1cff2b2596a292fa32ddea83c9ad328cdb3b41b8d,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,JEEP,50,100,50.0,0.0,Define,2007-01-04 00:00:00,,,0,04091,"3700 w shakespeare, chicago, il"
897,51261476,2007-01-01 08:00:00,4553 N MAGNOLIA,7866b17cd6ff19f0fb01deed1259a89c428d16f2046b5312738af3ec87a8825c,IL,PAS,602022473,0964100G,STOP SIGN OR TRAFFIC SIGNAL,23,CPD,NISS,25,50,0.0,50.0,Paid,2007-03-21 00:00:00,FINL,,5015943640,3768,"4500 n magnolia, chicago, il"
898,51261478,2007-01-01 08:00:00,4427 N RACINE,cb7eebb46ca499b622b0fee06b1e8427691bb44287d1cf1b4f3986c81d3996c1,IL,PAS,605055157,0964125,NO CITY STICKER OR IMPROPER DISPLAY,23,CPD,JEEP,120,240,0.0,0.0,Dismissed,2007-02-22 00:00:00,VIOL,Not Liable,5079436230,3768,"4400 n racine, chicago, il"
899,51221030,2007-01-01 08:00:00,1630 W FARRAGUT,05e469a36ed8434b1054d821516f1524a7c48c5a2007c81d8fae8f97090612f9,IL,PAS,60640,0964125,NO CITY STICKER OR IMPROPER DISPLAY,20,CPD,HOND,120,240,0.0,240.0,Paid,2007-03-28 00:00:00,FINL,,5078979240,6473,"1600 w farragut, chicago, il"
900,51261479,2007-01-01 08:00:00,4428 N RACINE,acb014f57bd53d30c6076c039bb87d25ea9782175c54486cfeac4f32e3df47e1,MI,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,23,CPD,OLDS,100,200,0.0,100.0,Paid,2007-01-10 00:00:00,,,0,3768,"4400 n racine, chicago, il"
901,51261477,2007-01-01 08:00:00,4435 N RACINE,2331cc67c3093cc0ec8a39d8a6b9685beea171bafd85caa34a54434c7f96614d,IL,PAS,60645,0964100G,STOP SIGN OR TRAFFIC SIGNAL,23,CPD,TOYT,25,50,0.0,50.0,Paid,2007-05-08 00:00:00,FINL,,5077666070,3768,"4400 n racine, chicago, il"
902,50933473,2007-01-01 08:00:00,14 W 27TH,abd4620b63687b1b5994be498dea6421e277fb1b7ab5a4c162b83ae507e103b9,IL,TMP,60636,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,21,CPD,DODG,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5012978020,17804,"1 w 27th, chicago, il"
903,50933474,2007-01-01 08:00:00,14 E 27TH,abd4620b63687b1b5994be498dea6421e277fb1b7ab5a4c162b83ae507e103b9,IL,TMP,60636,0964125,NO CITY STICKER OR IMPROPER DISPLAY,21,CPD,DODG,120,240,292.8,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5012978020,17804,"1 e 27th, chicago, il"
904,52819597,2007-01-01 08:00:00,4915 N BERNARD,a0413059c8f03869cdf66bd0ccd2385d646b09a544b5b3206396b674a1cb05bb,IL,PAS,60625,0964090E,RESIDENTIAL PERMIT PARKING,17,CPD,MITS,50,100,0.0,50.0,Paid,2007-11-21 00:00:00,DETR,,5088809810,13945,"4900 n bernard, chicago, il"
905,51550820,2007-01-01 08:01:00,5956 S SACRAMENTO,ccd50429d8f8c5ab63a9b7c0bb1f35787c6b1d050d3c756c8dabfa2469b29c20,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,50.0,0.0,Define,2007-01-08 00:00:00,,,0,9236,"5900 s sacramento, chicago, il"
906,51337976,2007-01-01 08:01:00,5540 W KENMORE,c1ee8b97819fdea976c9fde8ffc7af730d7d96faf6502f47e30f3e789d331651,WI,PAS,,0964020B,OBSTRUCT ROADWAY,20,CPD,MAZD,75,150,75.0,0.0,Define,2007-01-04 00:00:00,,,0,9362,"5500 w kenmore, chicago, il"
907,51437773,2007-01-01 08:01:00,33 W MONROE,59ddd1dd91e5e34287ddf907ad5f97b91f4f044328540c7f3001e639f4db1526,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,495,Miscellaneous,DAEW,50,100,0.0,50.0,Paid,2007-01-16 00:00:00,,,0,331,"1 w monroe, chicago, il"
908,51521379,2007-01-01 08:02:00,4342 S WELLS,ce9317d2d898061ce5678e423658a856078f71b0d960171d2844973365a04bf5,IL,PAS,606093604,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,9,CPD,CHEV,50,100,0.0,50.0,Paid,2007-02-19 00:00:00,DETR,,5079892400,18361,"4300 s wells, chicago, il"
909,51261370,2007-01-01 08:02:00,3600 N RECREATION DR,6ad3946118d9fa97eafade232537a96d21e346b7e356b7961f90e8f47a948340,IL,PAS,606574957,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,23,CPD,FORD,50,100,50.0,0.0,Define,2007-01-04 00:00:00,,,0,6465,"3600 n recreation dr, chicago, il"
910,51304862,2007-01-01 08:02:00,3700  MCLEAN,99927656fd9aad5c49f0f0a89db864c260de0e26ae99580b245b41646efaf7f2,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,25,CPD,CHRY,100,200,100.0,0.0,Define,2007-01-04 00:00:00,,,0,04091,"3700  mclean, chicago, il"
911,51575677,2007-01-01 08:05:00,65952 N CLARK,98ac8c74150e7fe4291d781741aff5d9d4009fc76ae13f48f1c10bcab4c339f4,IL,PAS,60626,0964060,3-7 AM SNOW ROUTE,24,CPD,VOLK,30,60,0.0,30.0,Paid,2007-02-18 00:00:00,DETR,,5079745480,15303,"65900 n clark, chicago, il"
912,51550821,2007-01-01 08:05:00,6019 S SACREMENTO,66ea87ec814d4022f772e060abbe776f3ed699d883fbf7fcf1d9c01bf1e4dc97,IL,PAS,611044724,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,FINL,,5079957440,9736,"6000 s sacremento, chicago, il"
913,51521380,2007-01-01 08:05:00,4447 S PRINCETON,efce2a7b3fdc3153264cf474d8e38b82ba24af384c7540c55261562096b01771,IL,PAS,604285841,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,PONT,50,100,0.0,100.0,Paid,2011-02-28 00:00:00,SEIZ,,5022473250,18361,"4400 s princeton, chicago, il"
914,51550822,2007-01-01 08:06:00,5907 S SACREMENTO,dba67e3c0114b33e96d86ebe02f9c8aac822eeb3d91b6a7c4fb758a85082a1a0,IL,PAS,608034939,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,JEEP,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5079701810,9736,"5900 s sacremento, chicago, il"
915,51337977,2007-01-01 08:07:00,5749 N KENMORE,b6af9c384e0a9185d1462639303b4efa0c0ae0a7e51e7227087837ab6b33f603,MI,PAS,48446,0964150B,PARKING/STANDING PROHIBITED ANYTIME,20,CPD,CHEV,50,100,0.0,50.0,Paid,2007-05-03 00:00:00,FINL,,5080535200,9362,"5700 n kenmore, chicago, il"
916,51521381,2007-01-01 08:07:00,4437 S PRINCETON,7932b233588c7da6d5ac881143a4dad28b6ce8ccb02745f2810330283ac03927,IL,PAS,60609,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,PONT,50,100,0.0,50.0,Paid,2007-02-19 00:00:00,DETR,Liable,5077466010,18361,"4400 s princeton, chicago, il"
917,50341716,2007-01-01 08:07:00,158 W CULLERTON AVE,44fd919e88a6630632eae91edae5f0d374cca86a6afbb91ceaf9a6695adecc48,IL,PAS,606165010,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,21,CPD,INFI,50,100,0.0,0.0,Dismissed,2007-02-15 00:00:00,,Not Liable,5079875190,17717,"100 w cullerton ave, chicago, il"
918,51542917,2007-01-01 08:08:00,6602 S KIMBARK,de51dfa1e651632ea4925cad3c830e70f5bce9b5ff78e3dcba4780f107603b35,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,3,CPD,ACUR,50,100,0.0,50.0,Paid,2007-01-19 00:00:00,,,0,04980,"6600 s kimbark, chicago, il"
919,51535386,2007-01-01 08:09:00,4961 N WHIPPLE,a64e7733918f3f43b2bf4b4eead8f211945a684b6ebc9a144cdb5e3f66fb8111,IL,PAS,606254150,0964100A,WITHIN 15' OF FIRE HYDRANT,17,CPD,SATR,100,200,0.0,100.0,Paid,2007-02-20 00:00:00,DETR,,5079893780,16406,"4900 n whipple, chicago, il"
920,51550823,2007-01-01 08:09:00,5957 S RICHMOND,442f1ffbb9c496aef62e8fb50ecef6f60cfd60cb2f617ebb5d8d359fb0b0a937,IL,TRK,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,DODG,50,100,50.0,0.0,Define,2007-01-08 00:00:00,,,0,9736,"5900 s richmond, chicago, il"
921,51261371,2007-01-01 08:09:00,380 N RECREATION DR,a5062212029661084dda741c2ded2c62678993be0c23014184525488150f8982,IL,PAS,606134625,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,23,CPD,HOND,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5079881280,6465,"300 n recreation dr, chicago, il"
922,51550824,2007-01-01 08:09:00,5937 S RICHMOND,291bf10de0310cb3cf7d33890b63b2414aac6b65d9cb063e3f5578e9ceca387a,IL,PAS,605614515,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,0.0,50.0,Paid,2007-03-09 00:00:00,DETR,,5079957450,9736,"5900 s richmond, chicago, il"
923,51410035,2007-01-01 08:10:00,120 S LASALLE,8a82e324b10ee17723d040ca9f8392b9a99df4c3d9fcd922786b35e1469386c4,IL,TRK,,0964080B,NO STANDING/PARKING TIME RESTRICTED,252,CPD,CHEV,50,100,0.0,50.0,Paid,2007-03-21 00:00:00,,,0,T139,"100 s lasalle, chicago, il"
924,51535387,2007-01-01 08:10:00,3026 W AINSLIE,87a7c6bc7a32042ee9a3271d72f2f42bca6455f9adce989f1e58ae58a8f748f8,IL,PAS,60640,0964100D,DISABLED CURB CUT,17,CPD,HOND,75,150,0.0,150.0,Paid,2007-03-30 00:00:00,FINL,,5079893790,16406,"3000 w ainslie, chicago, il"
925,51641040,2007-01-01 08:10:00,2539  TOUHY,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,24,CPD,GMC,50,100,50.0,0.0,Define,2007-03-19 00:00:00,,,0,17392,"2500  touhy, chicago, il"
926,51521382,2007-01-01 08:11:00,321 W 42ST,ed67b9133644e6461bc02a2bdf1c028f8289c2985e505ee17392ec188fc72d15,IL,PAS,60609,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,FORD,50,100,0.0,50.0,Paid,2007-01-25 00:00:00,VIOL,,5079892410,18361,"300 w 42st, chicago, il"
927,51494078,2007-01-01 08:12:00,1419 N SPAULDING,2cc3a03cf60224eabb3f881a7b0a14113e5369cfa61617b7b1b181e6c41db7cb,IL,PAS,606512417,0964150B,PARKING/STANDING PROHIBITED ANYTIME,14,CPD,CHEV,50,100,0.0,50.0,Paid,2007-12-31 00:00:00,VIOL,,5080146820,5777,"1400 n spaulding, chicago, il"
928,51538225,2007-01-01 08:12:00,4716 N BERNARD,b7c684115679f6843f49ddebf94cbcb3343113a821bb60fa1b1be160de2c761f,IL,PAS,606255347,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-13 00:00:00,DETR,,5079925230,5103,"4700 n bernard, chicago, il"
929,50341717,2007-01-01 08:12:00,219 W 19TH ST,3beb78db85207fa36f117f1ee8dfe5cc448089ae9cc13f6ed63dec6e1ad5d227,IL,PAS,60616,0964125,NO CITY STICKER OR IMPROPER DISPLAY,21,CPD,TOYT,120,240,0.0,120.0,Paid,2007-01-17 00:00:00,,,0,17717,"200 w 19th st, chicago, il"
930,51361823,2007-01-01 08:13:00,3628 W 63RD ST,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0980080A,PARK VEHICLE SOLE PURPOSE OF DISPLAYING FOR SALE,8,CPD,DODG,100,200,100.0,0.0,Define,2007-01-08 00:00:00,,,0,1054,"3600 w 63rd st, chicago, il"
931,51361824,2007-01-01 08:13:00,3628 W 63RD ST,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,8,CPD,DODG,50,100,50.0,0.0,Define,2007-01-08 00:00:00,,,0,1054,"3600 w 63rd st, chicago, il"
932,51534743,2007-01-01 08:14:00,4424 N KASSON,0fe33e93ba53b3516821e47515ca0b842c34c99f4bd08d38447bcb240c41e14e,IL,PAS,601762269,0976150B,BURGLAR ALARM SOUNDING OVER 4 MINUTES,17,CPD,MAZD,25,50,0.0,0.0,Dismissed,2007-03-16 00:00:00,DETR,Not Liable,5057734680,18689,"4400 n kasson, chicago, il"
933,51437617,2007-01-01 08:14:00,180 N LASALLE,bf1bafc6cd13a654cfc30a041450913231c89f1756bab1faf79614be094ae04c,IL,PAS,60448,0964080B,NO STANDING/PARKING TIME RESTRICTED,495,Miscellaneous,HOND,50,100,0.0,50.0,Paid,2007-03-10 00:00:00,DETR,,5080124080,341,"100 n lasalle, chicago, il"
934,51337978,2007-01-01 08:15:00,1058 W FOSTER,c1ce491d2d179e81a3bd39a8e5309b9936ffd05e75c9a43aadb46c833fb13ac6,IL,PAS,60625,0964150B,PARKING/STANDING PROHIBITED ANYTIME,20,CPD,BUIC,50,100,0.0,0.0,Dismissed,2007-02-15 00:00:00,VIOL,Not Liable,5079884900,9362,"1000 w foster, chicago, il"
935,51491190,2007-01-01 08:15:00,105 E HURON,911e711da1f3acfbcc578329ba4c04d8388fe293f9b3dd23cc603315a245bb44,IL,PAS,605163402,0964160B,CURB LOADING ZONE,18,CPD,CHEV,50,100,0.0,122.0,Paid,2013-04-27 00:00:00,SEIZ,,5079977250,13167,"100 e huron, chicago, il"
936,51550622,2007-01-01 08:15:00,5516 S NEVA,b52a6e3237f87ad9829abb7d6e6d783d96b6cffd0f28304616b909ce129373f2,IL,TRK,606324814,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,0.0,50.0,Paid,2007-01-22 00:00:00,VIOL,,5079957340,19283,"5500 s neva, chicago, il"
937,51491111,2007-01-01 08:15:00,412 W CHICAGO,ba5f56607d6343eafeef93c3c30821a79f78e37675e88845df7b678bc5cd9253,IL,TMP,60645,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,18,CPD,BMW,50,100,0.0,0.0,Dismissed,2007-02-15 00:00:00,,Not Liable,5079977200,18908,"400 w chicago, chicago, il"
938,51521383,2007-01-01 08:17:00,4355 S SHIELDS,d7df38d2a60bd8ba6d01b98d88c27a42fb15575690c1108e6034072c22d4d7ce,IL,PAS,606093607,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,DODG,50,100,0.0,100.0,Paid,2007-05-14 00:00:00,FINL,,5074475410,18361,"4300 s shields, chicago, il"
939,51483131,2007-01-01 08:18:00,5657 N HARLEM,ddf5d8b9689b22c97fb3bbb6ba4b80f4b93d151e1b375b153d50a2950fb82a63,IL,DLC,,0976180B,SAFETY BELTS REQUIRED ON SCHOOL BUS,16,CPD,MERZ,25,50,0.0,25.0,Paid,2007-01-08 00:00:00,,,0,13341,"5600 n harlem, chicago, il"
940,51261372,2007-01-01 08:18:00,3729 N RECREATION DR,3525e2145d1443c717ffdd85513a915bb70039f04ced05b8f4e8646efddf190b,IL,PAS,601934909,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,23,CPD,NISS,50,100,0.0,122.0,Paid,2010-04-28 00:00:00,SEIZ,,5021746960,6465,"3700 n recreation dr, chicago, il"
941,51275460,2007-01-01 08:20:00,1064 N ORLEANS,de9560352c813d71262eb3da483b4d695f2bc9d9a980dceb272aed47ae5ff418,IL,PAS,604661837,0964110C,PARK OR STAND ON CROSSWALK,18,CPD,NISS,50,100,0.0,50.0,Paid,2007-01-30 00:00:00,VIOL,,5079974140,17921,"1000 n orleans, chicago, il"
942,51159268,2007-01-01 08:20:00,1235 N LASALLE,0be494e2b801ca30665a2267d08946b9beb5a64c8230b1f6dd7c3396b145ed47,IL,PAS,60608,0964080B,NO STANDING/PARKING TIME RESTRICTED,495,Miscellaneous,OLDS,50,100,0.0,50.0,Paid,2007-02-01 00:00:00,DETR,Liable,5074078930,358,"1200 n lasalle, chicago, il"
943,51521384,2007-01-01 08:20:00,4405 S PRINCETON,b69a5cc13aa2804fe18ceeba645fc86a155bc2d3808e3d1ad4466ad7f4e7325e,IL,PAS,60609,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,CHRY,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5078241450,18361,"4400 s princeton, chicago, il"
944,51260828,2007-01-01 08:20:00,553 W SURF,23a873afd07c81b80b561478ffda68285646b7459625c17ded14192ace0f8a7b,IL,PAS,606575655,0964080B,NO STANDING/PARKING TIME RESTRICTED,23,CPD,HOND,50,100,0.0,50.0,Paid,2008-01-07 00:00:00,DETR,,5075957510,4229,"500 w surf, chicago, il"
945,51578605,2007-01-01 08:21:00,1511 W PRATT,e74f19cc651a629d9f57894ffde3812bfa5bd0f2e63ab9739e9576c505c3029f,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,24,CPD,CHRY,50,100,0.0,50.0,Paid,2007-01-09 00:00:00,,,0,9888,"1500 w pratt, chicago, il"
946,51260829,2007-01-01 08:23:00,500 W +SURF,eef9dde6975d42a1734e40551b0885f69b0f755fed1333ee7ff63a08227444ed,IL,FFM,606576106,0964150B,PARKING/STANDING PROHIBITED ANYTIME,23,CPD,LEXU,50,100,0.0,100.0,Paid,2007-05-11 00:00:00,SEIZ,,5079881120,4229,"500 w +surf, chicago, il"
947,51425122,2007-01-01 08:24:00,1501 W RANDOLPH,675fb5a7d6cfd3e1b38a1d529de3d727b980db7e32dfb0def9e8b98a2e1d1155,IL,PAS,600419655,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,13,CPD,NISS,50,100,0.0,100.0,Paid,2007-05-08 00:00:00,SEIZ,Liable,5078904400,10756,"1500 w randolph, chicago, il"
948,51261373,2007-01-01 08:24:00,3601 N RECREATION DR,af8ca6cba9efc5386c073cdd1dc764e78e64e9a6a4b44766a56b84282e50ea15,IL,RVM,606495115,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,23,CPD,DODG,50,100,0.0,100.0,Paid,2008-02-28 00:00:00,SEIZ,,5079881290,6465,"3600 n recreation dr, chicago, il"
949,51521385,2007-01-01 08:24:00,4655 S PRINCETON,f39261badf30094ee35e91119a1045742e5a48d9266987f201172e16c16173bf,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,PONT,50,100,0.0,50.0,Paid,2007-01-04 00:00:00,,,0,18361,"4600 s princeton, chicago, il"
950,51417771,2007-01-01 08:25:00,1506 W PRATT,0b2ea691a4c37d60bf0a115e8a21854a0fbaa07c7c52110fdce1b376f067952e,IL,PAS,606264691,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,24,CPD,NISS,90,180,0.0,180.0,Paid,2008-02-19 00:00:00,SEIZ,,5079976240,15594,"1500 w pratt, chicago, il"
951,51361825,2007-01-01 08:26:00,4516 W 63RD ST,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0964050J,DISABLED PARKING ZONE,8,CPD,CHEV,200,250,200.0,0.0,Define,2007-01-08 00:00:00,,,0,7054,"4500 w 63rd st, chicago, il"
952,50824353,2007-01-01 08:26:00,3612 W 83RD PL,c3b8b604cbe61b6b9497597806a26fb65328e4a87b1c3c4627ae8494256e1cba,IL,PAS,606291926,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,BUIC,50,100,122.0,0.0,Notice,2017-04-11 00:00:00,SEIZ,,5095495570,19522,"3600 w 83rd pl, chicago, il"
953,51521386,2007-01-01 08:26:00,4747 S PRINCETON,6fdbcdd700cf5fa22f2243dc5766af9a24a2b2864036e99cb7df7ed19d7c5e54,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,CADI,50,100,0.0,50.0,Paid,2007-01-04 00:00:00,,,0,18361,"4700 s princeton, chicago, il"
954,51550623,2007-01-01 08:28:00,5220 S NEVA,ed52566df756d201fe3c354c6bf2bd46dc555b0b016215eb066fd2b986b4437d,IL,PAS,606187122,0964125,NO CITY STICKER OR IMPROPER DISPLAY,8,CPD,FORD,120,240,0.0,240.0,Paid,2007-10-19 00:00:00,SEIZ,,5081690350,19283,"5200 s neva, chicago, il"
955,53161412,2007-01-01 08:28:00,838 W SHERIDAN,c0a4e65404bdf7f807e2e94f87f9c874a49be651e311ab833dd88c75f2ec0491,IL,PAS,604513822,0964080B,NO STANDING/PARKING TIME RESTRICTED,23,CPD,TOYT,50,100,0.0,50.0,Paid,2007-12-14 00:00:00,DETR,,5090145030,17904,"800 w sheridan, chicago, il"
956,51414317,2007-01-01 08:30:00,7003 N CLARK,339a610e804441a90ac6f667d83e98c06bcfd1ba6699da85a389d2e21ea35b1f,IL,PAS,,0964060,3-7 AM SNOW ROUTE,24,CPD,TOYT,30,60,0.0,30.0,Paid,2007-01-09 00:00:00,,,0,6149,"7000 n clark, chicago, il"
957,51260830,2007-01-01 08:30:00,340 W SURF,cc128a5a61f7dfc96f3457a4b588ca90569bd16fcc2ea1479a5fc2a244d2180d,IL,PAS,60657,0964150B,PARKING/STANDING PROHIBITED ANYTIME,23,CPD,LEXU,50,100,0.0,50.0,Paid,2007-02-05 00:00:00,DETR,Liable,5078247500,4229,"300 w surf, chicago, il"
958,51360058,2007-01-01 08:30:00,10300 S TORRENCE,6181bb0deff6736a9d4ca407631deec5da0eaf0950883127fa013cf9cd9fbe94,IL,PAS,606152157,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,4,CPD,FORD,50,100,122.0,0.0,Notice,2007-01-17 00:00:00,SEIZ,,5057629070,19162,"10300 s torrence, chicago, il"
959,51184123,2007-01-01 08:30:00,1156 W TAYLOR,6b48636c5c91cb78c4a2a1258910ebf36188d0cdf6c259b6571ad88d4d60d78d,IL,PAS,606244355,0964110A,DOUBLE PARKING OR STANDING,12,CPD,BUIC,100,200,0.0,100.0,Paid,2007-02-18 00:00:00,VIOL,,5080354790,5456,"1100 w taylor, chicago, il"
960,51538106,2007-01-01 08:31:00,4220 N ST LOUIS,6c9e4869c7f9bc3b6046f1ca3726d6b33152f872a633c6688a05d688ec869b0f,IL,TRK,,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",17,CPD,GMC,25,50,0.0,0.0,Dismissed,2007-03-28 00:00:00,,,0,5103,"4200 n st louis, chicago, il"
961,51367195,2007-01-01 08:31:00,1917 N HAMLIN,aa66f040a826e516b458954f62d8a2037476a90203a766c0deefabbb9a1ba02e,IL,TRK,60647,0964110C,PARK OR STAND ON CROSSWALK,25,CPD,CHEV,50,100,0.0,50.0,Paid,2007-02-26 00:00:00,DETR,,5079885840,13237,"1900 n hamlin, chicago, il"
962,50341718,2007-01-01 08:31:00,337 W 24TH ST,eaae2fc238edd9ac672deaae87c4eafc12e0be31f591352a4682ce2177afb326,IL,PAS,60609,0964125,NO CITY STICKER OR IMPROPER DISPLAY,21,CPD,JEEP,120,240,0.0,120.0,Paid,2007-01-26 00:00:00,VIOL,,5079875200,17717,"300 w 24th st, chicago, il"
963,51534983,2007-01-01 08:32:00,3218 N CALIFORNIA,9ca0b373a1cabbc8029bc8af6745f7c6a56c06fc17f746227d232ae1de228c3f,IL,PAS,60099,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,CHEV,50,100,-50.0,100.0,Paid,2007-02-05 00:00:00,VIOL,,5078414550,5103,"3200 n california, chicago, il"
964,51437774,2007-01-01 08:33:00,128 W QUINCY,9dd584adfa7e1b296f400b0faab14806892ae162b7b8746c7ffecad41278b652,IL,PAS,300670000,0964080B,NO STANDING/PARKING TIME RESTRICTED,495,Miscellaneous,CHRY,50,100,-50.0,100.0,Paid,2007-06-05 00:00:00,DETR,,5083168200,331,"100 w quincy, chicago, il"
965,52865984,2007-01-01 08:33:00,666 W HOBBIE,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,18,CPD,CHEV,100,200,100.0,0.0,Define,2007-10-31 00:00:00,,,0,10230,"600 w hobbie, chicago, il"
966,52503872,2007-01-01 08:34:00,5757 S CICERO,4081dfd19f060e8a1b2a86c0ef6d3050a95f1df05f45aab909ff6f9149ad7034,IL,PAS,601881347,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,BMW,50,100,0.0,0.0,Dismissed,2007-10-19 00:00:00,,Not Liable,5069665130,17743,"5700 s cicero, chicago, il"
967,51187394,2007-01-01 08:35:00,1801 W RICE,a90adf9d35befb212be3f20c813ee79cac9de8f6ca469eabb3b0c3904de546be,IN,TMP,,0964100A,WITHIN 15' OF FIRE HYDRANT,13,CPD,FORD,100,200,100.0,0.0,Define,2007-01-08 00:00:00,,,0,13428,"1800 w rice, chicago, il"
